('Fiona is big.', 'The lion is strong.', False)
('Fiona is big.', 'The lion is strong.', False)
('Erin is little.', 'The erin is smart.', False)
('Erin is little.', 'The erin is smart.', False)
('Dave is quiet.', 'The dog is quiet.', False)
('Dave is quiet.', 'The bald eagle is small.', False)
('Anne is poor.', 'The person is rough.', False)
('Anne is poor.', 'The bald eagle is poor.', False)
('Erin is big.', 'The lion is big.', False)
('Erin is big.', 'The er is big.', False)
('Bob is thin.', 'The lion is small.', False)
('Bob is thin.', 'The lion is small.', False)
('Fiona is smart.', 'The fion is kind.', False)
('Fiona is smart.', 'The fion is kind.', False)
('Alan is dull.', 'The filion is poor.', False)
('Alan is dull.', 'The filion is poor.', False)
('Fiona is high.', 'The filion is heavy.', False)
('Fiona is high.', 'The filion is heavy.', False)
('Anne is short.', 'The anneagle is short.', False)
('Anne is short.', 'The anneagle is short.', False)
('Charlie is nice.', 'The cat is kind.', False)
('Charlie is nice.', 'The cat is kind.', False)
('Alan is imperfect.', 'The cat is bad.', False)
('Alan is imperfect.', 'The cat is bad.', False)
('Alan is huge.', 'The a person is big.', False)
('Alan is huge.', 'The bald eagle is big.', False)
('Dave is small.', 'The a person is small.', False)
('Dave is small.', 'The dinosaur is small.', False)
('Harry is nice.', 'The Harry is nice.', False)
('Harry is nice.', 'The Harry is nice.', False)
('Gary is imperfect.', 'The bald eagle is rough.', False)
('Gary is imperfect.', 'The bald eagle is rough.', False)
('Bob is strong.', 'The dog is strong.', False)
('Bob is strong.', 'The bob is strong.', False)
('Erin is tiny.', 'The erin is strong.', False)
('Erin is tiny.', 'The erin is strong.', False)
('Anne is kind.', 'The anneagle is clever.', False)
('Anne is kind.', 'The anneagle is clever.', False)
('Harry is rough.', 'The Harry is rough.', False)
('Harry is rough.', 'The Harry is high.', False)
('Alan is high.', 'The cat is smart.', False)
('Alan is high.', 'The cat is smart.', False)
('Dave is little.', 'The dinosaur is thin.', False)
('Dave is little.', 'The Dave is small.', False)
('Harry is quiet.', 'The Harry is sad.', False)
('Harry is quiet.', 'The Harry is sad.', False)
('Charlie is dull.', 'The squirrel is sad.', False)
('Charlie is dull.', 'The squirrel is sad.', False)
('Gary is strong.', 'The bald eagle is strong.', False)
('Gary is strong.', 'The bald eagle is strong.', False)
('Fiona is thin.', 'The lion is small.', False)
('Fiona is thin.', 'The lion is strong.', False)
('Charlie is clever.', 'The cat is smart.', False)
('Charlie is clever.', 'The cat is smart.', False)
('Dave is rough.', 'The a person is rough.', False)
('Dave is rough.', 'The a person is imperfect.', False)
('Bob is heavy.', 'The bob is strong.', False)
('Bob is heavy.', 'The bob is strong.', False)
('Dave is small.', 'The dog is lovely.', False)
('Dave is small.', 'The dog is furry.', False)
('Harry is wealthy.', 'The Harry is wealthy.', False)
('Harry is wealthy.', 'The Harry is wealthy.', False)
('Charlie is poor.', 'The cat is poor.', False)
('Charlie is poor.', 'The cat is poor.', False)
('Fiona is big.', 'The filion is big.', False)
('Fiona is big.', 'The filion is big.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Charlie is little.', 'The Charlie is small.', False)
('Alan is kind.', 'The cat is sad.', False)
('Alan is kind.', 'The cat is sad.', False)
('Bob is poor.', 'The cat is sad.', False)
('Bob is poor.', 'The cat is sad.', False)
('Anne is high.', 'The snake is smart.', False)
('Anne is high.', 'The anneagle is smart.', False)
('Bob is thin.', 'The cat is high.', False)
('Bob is thin.', 'The bob is high.', False)
('Fiona is kind.', 'The filion is big.', False)
('Fiona is kind.', 'The lion is big.', False)
('Gary is dull.', 'The Gary is small.', False)
('Gary is dull.', 'The Gary is small.', False)
('Fiona is huge.', 'The lion is small.', False)
('Fiona is huge.', 'The lion is small.', False)
('Bob is thin.', 'The dog is bad.', False)
('Bob is thin.', 'The dog is bad.', False)
('Erin is nice.', 'The erin is thin.', False)
('Erin is nice.', 'The ereagle is thin.', False)
('Gary is dull.', 'The bald eagle is rough.', False)
('Gary is dull.', 'The bald eagle is rough.', False)
('Fiona is high.', 'The lion is big.', False)
('Fiona is high.', 'The lion is big.', False)
('Erin is thin.', 'The er is kind.', False)
('Erin is thin.', 'The erin is thin.', False)
('Anne is wealthy.', 'The snake is big.', False)
('Anne is wealthy.', 'The snake is big.', False)
('Alan is poor.', 'The lion is poor.', False)
('Alan is poor.', 'The lion is poor.', False)
('Erin is heavy.', 'The er is big.', False)
('Erin is heavy.', 'The er is big.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Anne is little.', 'The bald eagle is small.', False)
('Charlie is wealthy.', 'The cat is rough.', False)
('Charlie is wealthy.', 'The cat is rough.', False)
('Harry is poor.', 'The Harry is wealthy.', False)
('Harry is poor.', 'The Harry is wealthy.', False)
('Dave is high.', 'The Dave is short.', False)
('Dave is high.', 'The Dave is short.', False)
('Erin is tiny.', 'The erin is high.', False)
('Erin is tiny.', 'The erin is high.', False)
('Alan is smart.', 'The Alan is heavy.', False)
('Alan is smart.', 'The Alan is heavy.', False)
('Fiona is imperfect.', 'The filion is smart.', False)
('Fiona is imperfect.', 'The filion is smart.', False)
('Fiona is high.', 'The filion is short.', False)
('Fiona is high.', 'The filion is short.', False)
('Alan is small.', 'The Alan is high.', False)
('Alan is small.', 'The Alan is high.', False)
('Harry is kind.', 'The  Harry is big.', False)
('Harry is kind.', 'The  Harry is big.', False)
('Gary is imperfect.', 'The bald eagle is short.', False)
('Gary is imperfect.', 'The bald eagle is short.', False)
('Anne is big.', 'The bald eagle is heavy.', False)
('Anne is big.', 'The bald eagle is heavy.', False)
('Charlie is thin.', 'The lion is poor.', False)
('Charlie is thin.', 'The lion is small.', False)
('Erin is clever.', 'The erin is bad.', False)
('Erin is clever.', 'The er is bad.', False)
('Gary is poor.', 'The Gary is poor.', False)
('Gary is poor.', 'The Gary is poor.', False)
('Charlie is heavy.', 'The Charlie is big.', False)
('Charlie is heavy.', 'The cat is big.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Anne is small.', 'The bald eagle is small.', False)
('Erin is kind.', 'The erin is kind.', False)
('Erin is kind.', 'The erin is kind.', False)
('Alan is dull.', 'The cat is poor.', False)
('Alan is dull.', 'The cat is poor.', False)
('Erin is high.', 'The er is imperfect.', False)
('Erin is high.', 'The er is imperfect.', False)
('Gary is small.', 'The Gary is thin.', False)
('Gary is small.', 'The Gary is thin.', False)
('Anne is quiet.', 'The snake is bad.', False)
('Anne is quiet.', 'The snake is bad.', False)
('Alan is imperfect.', 'The Alan is imperfect.', False)
('Alan is imperfect.', 'The Alan is imperfect.', False)
('Anne is heavy.', 'The anne is strong.', False)
('Anne is heavy.', 'The anne is strong.', False)
('Gary is small.', 'The bald eagle is thin.', False)
('Gary is small.', 'The Gary is thin.', False)
('Charlie is quiet.', 'The cat is quiet.', False)
('Charlie is quiet.', 'The cat is quiet.', False)
('Erin is rough.', 'The erin is rough.', False)
('Erin is rough.', 'The erin is rough.', False)
('Fiona is strong.', 'The filion is short.', False)
('Fiona is strong.', 'The filion is short.', False)
('Charlie is thin.', 'The lion is small.', False)
('Charlie is thin.', 'The lion is small.', False)
('Anne is quiet.', 'The bald eagle is clever.', False)
('Anne is quiet.', 'The bald eagle is clever.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Harry is sad.', 'The Harry is sad.', False)
('Gary is high.', 'The bald eagle is small.', False)
('Gary is high.', 'The bald eagle is small.', False)
('Bob is short.', 'The bob is small.', False)
('Bob is short.', 'The bob is small.', False)
('Harry is quiet.', 'The Harry is wealthy.', False)
('Harry is quiet.', 'The Harry is wealthy.', False)
('Fiona is sad.', 'The filion is sad.', False)
('Fiona is sad.', 'The lion is sad.', False)
('Gary is strong.', 'The Gary is imperfect.', False)
('Gary is strong.', 'The Gary is imperfect.', False)
('Dave is short.', 'The dinosaur is small.', False)
('Dave is short.', 'The Dave is small.', False)
('Erin is wealthy.', 'The erin is wealthy.', False)
('Erin is wealthy.', 'The erin is wealthy.', False)
('Charlie is imperfect.', 'The cat is sad.', False)
('Charlie is imperfect.', 'The cat is sad.', False)
('Alan is big.', 'The dinosaur is poor.', False)
('Alan is big.', 'The dinosaur is poor.', False)
('Fiona is small.', 'The filion is small.', False)
('Fiona is small.', 'The filion is small.', False)
('Gary is quiet.', 'The bald eagle is quiet.', False)
('Gary is quiet.', 'The bald eagle is quiet.', False)
('Dave is poor.', 'The a person is small.', False)
('Dave is poor.', 'The a person is small.', False)
('Charlie is strong.', 'The cat is wealthy.', False)
('Charlie is strong.', 'The Charlie is strong.', False)
('Bob is small.', 'The bob is small.', False)
('Bob is small.', 'The bob is small.', False)
('Erin is clever.', 'The erin is small.', False)
('Erin is clever.', 'The erin is small.', False)
('Alan is bad.', 'The dinosaur is imperfect.', False)
('Alan is bad.', 'The cat is rough.', False)
('Anne is big.', 'The a person is big.', False)
('Anne is big.', 'The a person is big.', False)
('Gary is little.', 'The bald eagle is short.', False)
('Gary is little.', 'The bald eagle is short.', False)
('Bob is clever.', 'The a person is dull.', False)
('Bob is clever.', 'The a person is dull.', False)
('Alan is bad.', 'The bald eagle is rough.', False)
('Alan is bad.', 'The bald eagle is rough.', False)
('Dave is strong.', 'The bald eagle is big.', False)
('Dave is strong.', 'The bald eagle is big.', False)
('Charlie is thin.', 'The a person is strong.', False)
('Charlie is thin.', 'The a person is strong.', False)
('Fiona is kind.', 'The filion is bad.', False)
('Fiona is kind.', 'The filion is bad.', False)
('Harry is rough.', 'The a person is bad.', False)
('Harry is rough.', 'The a person is bad.', False)
('Anne is strong.', 'The snake is high.', False)
('Anne is strong.', 'The snake is high.', False)
('Bob is short.', 'The dog is poor.', False)
('Bob is short.', 'The dog is poor.', False)
('Gary is kind.', 'The bald eagle is quiet.', False)
('Gary is kind.', 'The bald eagle is quiet.', False)
('Alan is dull.', 'The cat is thin.', False)
('Alan is dull.', 'The Alan is rough.', False)
('Anne is huge.', 'The snake is big.', False)
('Anne is huge.', 'The snake is big.', False)
('Alan is tiny.', 'The cat is quiet.', False)
('Alan is tiny.', 'The cat is quiet.', False)
('Gary is quiet.', 'The bald eagle is quiet.', False)
('Gary is quiet.', 'The bald eagle is quiet.', False)
('Charlie is sad.', 'The cat is sad.', False)
('Charlie is sad.', 'The cat is sad.', False)
('Erin is huge.', 'The er is big.', False)
('Erin is huge.', 'The er is big.', False)
('Fiona is small.', 'The filion is poor.', False)
('Fiona is small.', 'The filion is big.', False)
('Alan is clever.', 'The cat is smart.', False)
('Alan is clever.', 'The Alan is clever.', False)
('Harry is dull.', 'The Harry is poor.', False)
('Harry is dull.', 'The Harry is poor.', False)
('Gary is big.', 'The Gary is big.', False)
('Gary is big.', 'The bald eagle is big.', False)
('Alan is little.', 'The bald eagle is rough.', False)
('Alan is little.', 'The bald eagle is rough.', False)
('Charlie is kind.', 'The cat is quiet.', False)
('Charlie is kind.', 'The cat is quiet.', False)
('Dave is dull.', 'The dinosaur is high.', False)
('Dave is dull.', 'The dinosaur is high.', False)
('Fiona is high.', 'The lion is high.', False)
('Fiona is high.', 'The lion is high.', False)
('Anne is little.', 'The snake is small.', False)
('Anne is little.', 'The snake is small.', False)
('Harry is nice.', 'The Harry is nice.', False)
('Harry is nice.', 'The Harry is nice.', False)
('Charlie is rough.', 'The cat is poor.', False)
('Charlie is rough.', 'The cat is poor.', False)
('Dave is huge.', 'The bald eagle is nice.', False)
('Dave is huge.', 'The bald eagle is nice.', False)
('Alan is thin.', 'The cat is thin.', False)
('Alan is thin.', 'The cat is thin.', False)
('Charlie is quiet.', 'The cat is strong.', False)
('Charlie is quiet.', 'The cat is strong.', False)
('Erin is poor.', 'The er is rough.', False)
('Erin is poor.', 'The er is rough.', False)
('Alan is strong.', 'The a person is strong.', False)
('Alan is strong.', 'The bald eagle is strong.', False)
('Anne is thin.', 'The person is kind.', False)
('Anne is thin.', 'The rabbit is kind.', False)
('Bob is smart.', 'The dog is sad.', False)
('Bob is smart.', 'The dog is sad.', False)
('Gary is poor.', 'The bald eagle is sad.', False)
('Gary is poor.', 'The bald eagle is sad.', False)
('Anne is big.', 'The a person is big.', False)
('Anne is big.', 'The a person is big.', False)
('Alan is short.', 'The cat is short.', False)
('Alan is short.', 'The cat is short.', False)
('Harry is smart.', 'The Harry is smart.', False)
('Harry is smart.', 'The Harry is smart.', False)
('Dave is rough.', 'The dog is rough.', False)
('Dave is rough.', 'The dog is rough.', False)
('Gary is strong.', 'The Gary is strong.', False)
('Gary is strong.', 'The Gary is strong.', False)
('Fiona is little.', 'The filion is small.', False)
('Fiona is little.', 'The filion is small.', False)
('Dave is quiet.', 'The dog is quiet.', False)
('Dave is quiet.', 'The dog is quiet.', False)
('Harry is dull.', 'The Harry is sad.', False)
('Harry is dull.', 'The Harry is sad.', False)
('Dave is huge.', 'The dinosaur is rough.', False)
('Dave is huge.', 'The Dave is rough.', False)
('Gary is tiny.', 'The Gary is small.', False)
('Gary is tiny.', 'The Gary is small.', False)
('Fiona is nice.', 'The filion is sad.', False)
('Fiona is nice.', 'The filion is smart.', False)
('Charlie is rough.', 'The lion is heavy.', False)
('Charlie is rough.', 'The lion is heavy.', False)
('Fiona is heavy.', 'The filion is heavy.', False)
('Fiona is heavy.', 'The filion is heavy.', False)
